entry,name
2567,Evocator's Blade
2563,Strange Smelling Powder
2569,Linen Boots
2570,Linen Cloak
2577,Blue Linen Shirt
2579,Green Linen Shirt
2578,Barbaric Linen Vest
2576,White Linen Shirt
2572,Red Linen Robe
2581,Heavy Linen Bandage
2566,Sacrificial Robes
2582,Green Woolen Vest
2589,Linen Cloth
2591,Dirty Trogg Cloth
2580,Reinforced Linen Cape
2575,Red Linen Shirt
2584,Woolen Cape
2587,Gray Woolen Shirt
2593,Flask of Stormwind Tawny
2568,Brown Linen Vest
2585,Gray Woolen Robe
2598,Pattern: Red Linen Robe
2592,Wool Cloth
2583,Woolen Boots
2594,Flagon of Dwarven Honeymead
2596,Skin of Dwarven Stout
2605,Green Dye
2586,Gamemaster's Robe
2604,Red Dye
2601,Pattern: Gray Woolen Robe
2565,Rod of Molten Fire
2590,Forest Spider Webbing
2607,Mo'grosh Crystal
2609,Disarming Colloid
2595,Jug of Badlands Bourbon
2608,Threshadon Ambergris
2613,Double-stitched Robes
2618,Silver Dress Robes
2615,Chromatic Robe
2617,Burning Robes
2612,Plain Robe
2611,Crude Flint
2620,Augural Shroud
2629,Intrepid Strongbox Key
2616,Shimmering Silk Robes
2610,Disarming Mixture
2625,Menethil Statuette
2637,Ironband's Progress Report
2624,Thinking Cap
2634,Venom Fern Extract
2632,Curved Dagger
2614,Robe of Apprenticeship
2636,Carved Stone Idol
2623,Holy Diadem
2606,Lurker Venom
2621,Cowl of Necromancy
2622,Nimar's Tribal Headdress
2651,Flimsy Chain Bracers
2654,Flimsy Chain Pants
2649,Flimsy Chain Belt
2652,Flimsy Chain Cloak
2650,Flimsy Chain Boots
2639,Merrin's Letter
2653,Flimsy Chain Gloves
2658,Ados Fragment
2628,Senir's Report
2633,Jungle Remedy
2640,Miners' Gear
2643,Loose Chain Bracers
2635,Loose Chain Belt
2656,Flimsy Chain Vest
2666,Barrel of Thunder Ale
2642,Loose Chain Boots
2644,Loose Chain Cloak
2646,Loose Chain Pants
2662,Ribbly's Quiver
2645,Loose Chain Gloves
2619,Grelin's Report
2663,Ribbly's Bandolier
2648,Loose Chain Vest
2661,Neru Fragment
2664,Spinner Fang
2657,Red Leather Bag
2660,Golm Fragment
2678,Mild Spices
2665,Stormwind Seasoning Herbs
2659,Modr Fragment
2674,Crawler Meat
2676,Shimmerweed
2667,MacGrann's Dried Meats
2668,Threshadon Tooth
2677,Boar Ribs
2675,Crawler Claw
2671,Wendigo Mane
2673,Coyote Meat
2679,Charred Wolf Meat
2669,Threshadon Claw
2672,Stringy Wolf Meat
2684,Coyote Steak
2692,Hot Spices
2719,Small Brass Key
2702,Lightforge Ingot
2697,Recipe: Goretusk Liver Pie
2698,Recipe: Cooked Crab Claw
2713,Ol' Sooty's Head
2724,Cloth Request
2721,Holy Shroud
2720,Muddy Note
2694,Settler's Leggings
2701,Recipe: Seasoned Wolf Kabob
2722,Wine Ticket
2696,Cask of Evershine
2725,Green Hills of Stranglethorn - Page 1
2740,Green Hills of Stranglethorn - Page 16
2699,Recipe: Redridge Goulash
2723,Bottle of Dalaran Noir
2680,Spiced Wolf Meat
2742,Green Hills of Stranglethorn - Page 18
2730,Green Hills of Stranglethorn - Page 6
2728,Green Hills of Stranglethorn - Page 4
2712,Crate of Lightforge Ingots
2738,Green Hills of Stranglethorn - Page 14
2744,Green Hills of Stranglethorn - Page 20
2745,Green Hills of Stranglethorn - Page 21
2735,Green Hills of Stranglethorn - Page 11
2700,Recipe: Succulent Pork Ribs
2734,Green Hills of Stranglethorn - Page 10
2749,Green Hills of Stranglethorn - Page 25
2754,Tarnished Bastard Sword
2750,Green Hills of Stranglethorn - Page 26
2755,Green Hills of Stranglethorn
2732,Green Hills of Stranglethorn - Page 8
2748,Green Hills of Stranglethorn - Page 24
2760,Thurman's Sewing Kit
2766,Deft Stiletto
2771,Tin Ore
2770,Copper Ore
2763,Fisherman Knife
2757,Green Hills of Stranglethorn - Chapter II
2756,Green Hills of Stranglethorn - Chapter I
2774,Rust-covered Blunderbuss
2776,Gold Ore
2758,Green Hills of Stranglethorn - Chapter III
2764,Small Dagger
2779,Tear of Tilloa
2773,Cracked Shortbow
2751,Green Hills of Stranglethorn - Page 27
2775,Silver Ore
2759,Green Hills of Stranglethorn - Chapter IV
2778,Cheap Blunderbuss
2781,Dirty Blunderbuss
2772,Iron Ore
2765,Hunting Knife
2777,Feeble Shortbow
2801,Blade of Hanna
2780,Light Hunting Bow
2794,An Old History Book
2795,Book: Stresses of Iron
2798,Rethban Ore
2797,Heart of Mokk
2787,Trogg Dagger
2784,Musquash Root
2783,Shoddy Blunderbuss
2802,Blazing Emblem
2807,Guillotine Axe
2799,Gorilla Fang
2788,Black Claw Stout
2819,Cross Dagger
2782,Mishandled Recurve Bow
2785,Stiff Recurve Bow
2824,Hurricane
2823,Mo'grosh Can Opener
2806,Package for Stormpike
2831,Devlin's Remains
2805,Yeti Fur Cloak
2786,Oiled Blunderbuss
2825,Bow of Searing Arrows
2822,Mo'grosh Toothpick
2815,Curve-bladed Ripper
2800,Black Velvet Robes
2818,Stretched Leather Trousers
2828,Nissa's Remains
2820,Nifty Stopwatch
2821,Mo'grosh Masher
2832,Verna's Westfall Stew Recipe
2816,Death Speaker Scepter
2817,Soft Leather Tunic
2829,Gregor's Remains
2830,Thurman's Remains
2686,Thunder Ale
2681,Roasted Boar Meat
2688,Squirrel Nut
2690,Latched Belt
2685,Succulent Pork Ribs
2687,Dry Pork Ribs
2691,Outfitter Boots
2682,Cooked Crab Claw
2683,Crab Cake
2843,Dirty Knucklebones
2839,A Letter to Yvette
2833,The Lich's Spellbook
2846,Tirisfal Pumpkin
2834,Embalming Ichor
2842,Silver Bar
2841,Bronze Bar
2848,Bronze Mace
2850,Bronze Shortsword
2836,Coarse Stone
2851,Copper Chain Belt
2853,Copper Bracers
2849,Bronze Axe
2840,Copper Bar
2855,Putrid Claw
2838,Heavy Stone
2852,Copper Chain Pants
2856,Iron Pike
2858,Darkhound Blood
2865,Rough Bronze Leggings
2837,Thurman's Letter
2866,Rough Bronze Cuirass
2857,Runed Copper Belt
2835,Rough Stone
2847,Copper Shortsword
2862,Rough Sharpening Stone
2864,Runed Copper Breastplate
2868,Patterned Bronze Bracers
2870,Shining Silver Breastplate
2869,Silvered Bronze Breastplate
2845,Copper Axe
2863,Coarse Sharpening Stone
2871,Heavy Sharpening Stone
2844,Copper Mace
2875,Scarlet Insignia Ring
2859,Vile Fin Scale
2874,An Unsent Letter
2882,Plans: Silvered Bronze Shoulders
2876,Duskbat Pelt
2879,Antipodean Rod
2880,Weak Flux
2878,Bearded Boneaxe
2867,Rough Bronze Bracers
2872,Vicious Night Web Spider Venom
2854,Runed Copper Bracers
2886,Crag Boar Rib
2893,Deadly Poison II
2881,Plans: Runed Copper Breastplate
2892,Deadly Poison
2902,Cloak of the Faith
2894,Rhapsody Malt
2877,Combatant Claymore
2896,Creeping Anguish
2889,Recipe: Beer Basted Boar Ribs
2903,Daryl's Hunting Bow
2905,Goat Fur Cloak
2891,Letter to the City Architect
2888,Beer Basted Boar Ribs
2904,Daryl's Hunting Rifle
2908,Thornblade
2885,Scarlet Crusade Documents
2883,Plans: Deadly Bronze Poniard
2899,Wendigo Collar
2917,Tranquil Ring
2927,Creeping Torment
2901,Mining Pick
2915,Taran Icebreaker
2916,Gold Lion Shield
2926,Head of Bazil Thredd
2930,Essence of Pain
2900,Stone Buckler
2898,Mountaineer Chestpiece
2909,Red Wool Bandana
2911,Keller's Girdle
2895,Creeping Pain
2946,Broken Balanced Throwing Dagger
2912,Claw of the Shadowmancer
2910,Gold Militia Boots
2939,Crocolisk Tear
2907,Dwarven Tree Chopper
2906,Darkshire Mail Leggings
2940,Bloody Bear Paw
2925,Crocolisk Skin
2951,Ring of the Underwood
2944,Cursed Eye of Paleth
2924,Crocolisk Meat
2913,Silk Mantle of Gamn
2941,Prison Shank
2933,Seal of Wrynn
2934,Ruined Leather Scraps
2928,Dust of Decay
2942,Iron Knuckles
2943,Eye of Paleth
2947,Broken Small Throwing Knife
2950,Icicle Rod
2953,Watch Master's Cloak
2955,First Mate Hat
2954,Night Watch Pantaloons
2956,Report on the Defias Brotherhood
2949,Mariner Boots
2958,Journeyman's Pants
2962,Burnt Leather Breeches
2972,Spellbinder Gloves
2957,Journeyman's Vest
2967,Warrior's Boots
2963,Burnt Leather Boots
2965,Warrior's Tunic
2964,Burnt Leather Gloves
2970,Spellbinder Pants
2968,Warrior's Gloves
2961,Burnt Leather Vest
2973,Hunting Tunic
2966,Warrior's Pants
2971,Spellbinder Boots
2979,Veteran Boots
2978,Veteran Leggings
2980,Veteran Gloves
2959,Journeyman's Boots
2974,Hunting Pants
2960,Journeyman's Gloves
2986,Inscribed Leather Pants
2985,Inscribed Leather Breastplate
2975,Hunting Boots
2976,Hunting Gloves
2981,Seer's Robe
2969,Spellbinder Vest
2991,Burnished Boots
2988,Inscribed Leather Gloves
2996,Bolt of Linen Cloth
2983,Seer's Boots
2992,Burnished Gloves
2990,Burnished Leggings
2998,A Simple Compass
3000,Brood Mother Carapace
2977,Veteran Armor
3011,Feathered Headdress
3012,Scroll of Agility
2989,Burnished Tunic
2987,Inscribed Leather Boots
3020,Enduring Cap
3014,Battleworn Axe
2982,Seer's Pants
2984,Seer's Gloves
3016,Gunther's Spellbook
3022,Bluegill Breeches
2997,Bolt of Woolen Cloth
3010,Fine Sand
3021,Ranger Bow
3024,"BKP 2700 ""Enforcer"""
3023,Large Bore Blunderbuss
3027,Heavy Recurve Bow
3025,"BKP 42 ""Ultra"""
2999,Steelgrill's Tools
3008,Wendigo Fur Cloak
3028,Longbow
3033,Solid Shot
3013,Scroll of Protection
3018,Hide of Lupos
3037,Whipwood Recurve Bow
3035,Laced Pumpkin
3040,Hunter's Muzzle Loader
3026,Reinforced Bow
3047,Lambent Scale Gloves
3017,Sevren's Orders
3036,Heavy Shortbow
3045,Lambent Scale Boots
3019,Noble's Robe
3039,Short Ash Bow
3048,Lambent Scale Legguards
3042,"BKP ""Sparrow"" Smallbore"
3070,Ensign Cloak
3030,Razor Arrow
3058,Forest Leather Gloves
3041,"""Mage-Eye"" Blunderbuss"
3071,Striking Hatchet
3057,Forest Leather Boots
3076,Smoldering Boots
3082,Dargol's Skull
3078,Naga Heartpiercer
3055,Forest Leather Chestpiece
3053,Humbert's Chestpiece
3049,Lambent Scale Breastplate
3056,Forest Leather Pants
3083,Restabilization Cog
3067,Bright Pants
3084,Gyromechanic Gear
3075,Eye of Flame
3103,Coldridge Hammer
3065,Bright Boots
3072,Smoldering Robe
3081,Nether Gem
3069,Bright Robe
3073,Smoldering Pants
3079,Skorn's Rifle
3080,Candle of Beckoning
3066,Bright Gloves
3086,Cask of Shimmer Stout
3074,Smoldering Gloves
3085,Barrel of Shimmer Stout
3087,Mug of Shimmer Stout
3110,Tunnel Rat Ear
3131,Broken Weighted Throwing Axe
3107,Broken Keen Throwing Knife
3152,Driving Gloves
3135,Broken Sharp Throwing Axe
3111,Broken Crude Throwing Axe
3153,Oil-stained Cloak
3137,Broken Deadly Throwing Axe
3154,Thelsamar Axe
3157,Darksoul Shackle
3165,Quinn's Potion
3155,Remedy of Arugal
3156,Glutton Shackle
3170,Large Bear Tooth
3162,Notched Rib
3108,Broken Heavy Throwing Dagger
3169,Chipped Bear Tooth
3160,Ironplate Buckler
3163,Blackened Skull
3117,Hildelve's Journal
3167,Thick Spider Hair
3168,Chipped Scale
3176,Small Claw
3151,Siege Brigade Vest
3179,Cracked Dragon Molting
3174,Spider Ichor
3173,Bear Meat
3158,Burnt Hide Bracers
3180,Flecked Raptor Scale
3164,Discolored Worg Heart
3161,Robe of the Keeper
3166,Ironheart Chain
3171,Broken Boar Tusk
3185,Acrobatic Staff
3190,Beatstick
3177,Tiny Fang
3191,Arced War Axe
3197,Stonecutter Claymore
3194,Black Malice
3175,Ruined Dragonhide
3182,Spider's Silk
3199,Battle Slayer
3188,Coral Claymore
3189,Wood Chopper
3201,Barbarian War Axe
3202,Forest Leather Bracers
3184,Hook Dagger
3172,Boar Intestines
3183,Mangy Claw
3205,Inscribed Leather Bracers
3198,Battering Hammer
3181,Partially Digested Meat
3193,Oak Mallet
3209,Ancient War Sword
3214,Warrior's Bracers
3195,Barbaric Battle Axe
3217,Foreman Belt
3186,Viking Sword
3187,Sacrificial Kris
3207,Hunting Bracers
3192,Short Bastard Sword
3218,Pyrewood Shackle
3210,Brutal War Axe
3200,Burnt Leather Bracers
3208,Conk Hammer
3206,Cavalier Two-hander
3211,Burnished Bracers
3225,Bloodstained Knife
3203,Dense Triangle Mace
3204,Deepwood Bracers
3233,Gnoll Hide Sack
3223,Frostmane Scepter
3236,Rot Hide Ichor
3212,Lambent Scale Bracers
3222,Wicked Dagger
3216,Warm Winter Robe
3213,Veteran Bracers
3228,Jimmied Handcuffs
3241,Heavy Weightstone
3250,Bethor's Scroll
3196,Edged Bastard Sword
3255,Berard's Journal
3224,Silver-lined Bracers
3220,Blood Sausage
3251,Bethor's Potion
3227,Nightbane Staff
3231,Cutthroat Pauldrons
3230,Black Wolf Bracers
3234,Deliah's Ring
3237,Sample Ichor
3229,Tarantula Silk Sash
3253,Grizzled Bear Heart
3238,Johaan's Findings
3240,Coarse Weightstone
3252,Deathstalker Report
3235,Ring of Scorn
3239,Rough Weightstone
3248,Translated Letter from The Embalmer
3256,Lake Skulker Moss
3254,Skittering Blood
3260,Scarlet Initiate Robes
3257,Lake Creeper Moss
3267,Forsaken Shortsword
3269,Forsaken Maul
3273,Rugged Mail Vest
3275,Flax Gloves
3258,Hardened Tumor
3265,Scavenger Paw
3264,Duskbat Wing
3266,Scarlet Armband
3263,Webbed Pants
3279,Battle Chain Boots
3284,Tribal Boots
3272,Zombie Skin Leggings
3274,Flax Boots
3261,Webbed Cloak
3277,Executor Staff
3270,Flax Vest
3280,Battle Chain Bracers
3262,Putrid Wooden Hammer
3283,Battle Chain Tunic
3276,Deathguard Buckler
3278,Aura Proc Damage Sword
3268,Forsaken Dagger
3288,Tribal Vest
3292,Ancestral Tunic
3282,Battle Chain Pants
3293,Deadman Cleaver
3290,Ancestral Gloves
3300,Rabbit's Foot
3296,Deadman Dagger
3281,Battle Chain Gloves
3285,Tribal Bracers
3286,Tribal Gloves
3291,Ancestral Woollies
3302,Brackwater Boots
3289,Ancestral Boots
3308,Barbaric Cloth Gloves
3299,Fractured Canine
3287,Tribal Pants
3295,Deadman Blade
3294,Deadman Club
3309,Barbaric Loincloth
3316,Alaric's Head
3328,Spider Web Robe
3312,Ceremonial Leather Bracers
3297,Fel Moss
3310,Barbaric Cloth Vest
3323,Ghostly Bracers
3307,Barbaric Cloth Boots
3313,Ceremonial Leather Harness
3304,Brackwater Gauntlets
3301,Sharp Canine
3322,Wispy Cloak
3303,Brackwater Bracers
3327,Vile Fin Oracle Staff
3330,Dargol's Hauberk
3314,Ceremonial Leather Gloves
3311,Ceremonial Leather Ankleguards
3315,Ceremonial Leather Loincloth
3329,Spiked Wooden Plank
3344,Captain Sander's Sash
3318,Alaric's Remains
3335,Farmer's Broom
3341,Gauntlets of Ogre Strength
3325,Vile Fin Battle Axe
3306,Brackwater Vest
3319,Short Sabre
3324,Ghostly Mantle
3332,Perrine's Boots
3334,Farmer's Shovel
3317,A Talking Head
3345,Silk Wizard Hat
3336,Flesh Piercer
3331,Melrache's Cape
3339,Dwarven Tinder
3352,Ooze-covered Bag
3356,Kingsblood
3343,Captain Sander's Booty Bag
3347,Bundle of Crocolisk Skins
3369,Grave Moss
3363,Frayed Belt
3357,Liferoot
3342,Captain Sander's Shirt
3355,Wild Steelbloom
3337,Dragonmaw War Banner
3340,Incendicite Ore
3371,Empty Vial
3354,Dalaran Pendant
3372,Leaded Vial
3353,Rune-inscribed Pendant
3365,Frayed Bracers
3321,Gray Fur Booties
3360,Stitches' Femur
3348,Giant Crocolisk Skin
3305,Brackwater Leggings
3358,Khadgar's Whisker
3373,Patchwork Bracers
3370,Patchwork Belt
3349,Sida's Bag
3374,Calico Belt
3390,Elixir of Lesser Agility
3379,Brocade Bracers
3386,Potion of Curing
3377,Canvas Bracers
3375,Calico Bracers
3376,Canvas Belt
3393,Recipe: Minor Magic Resistance Potion
3378,Brocade Belt
3388,Strong Troll's Blood Potion
3391,Elixir of Ogre's Strength
3399,Vulture Talon
3380,Cross-stitched Belt
3395,Recipe: Limited Invulnerability Potion
3387,Limited Invulnerability Potion
3400,Lucine Longsword
3385,Lesser Mana Potion
3381,Cross-stitched Bracers
3392,Ringed Helm
3402,Soft Patch of Fur
3401,Rough Crocolisk Scale
3389,Elixir of Defense
3394,Recipe: Potion of Curing
3407,Sapphire of Sky
3397,Young Crocolisk Skin
3383,Elixir of Wisdom
3396,Recipe: Elixir of Lesser Agility
3403,Ivory Boar Tusk
3413,Doomspike
3405,Raven Claw Talisman
3406,Black Feather Quill
3404,Buzzard Wing
3409,Nightsaber Fang
3417,Onyx Claymore
3419,Red Rose
3420,Black Rose
3414,Crested Scepter
3384,Minor Magic Resistance Potion
3408,Rune of Nesting
3423,Bouquet of White Roses
3430,Sniper Rifle
3382,Weak Troll's Blood Potion
3415,Staff of the Friar
3437,Clasped Belt
3411,Strigid Owl Feather
3435,Zombie Skin Bracers
3412,Webwood Spider Silk
3416,Martyr's Chain
3418,Fel Cone
3439,Zombie Skin Boots
3425,Woven Wand
3440,Bonecracker
3445,Ceremonial Knife
3442,Apprentice Sash
3421,Simple Wildflowers
3422,Beautiful Wildflowers
3443,Ceremonial Tomahawk
3434,Slumber Sand
3431,Bone-studded Leather
3428,Common Gray Shirt
3446,Darkwood Staff
3426,Bold Yellow Shirt
3447,Cryptwalker Boots
3451,Nightglow Concoction
3444,Tiller's Vest
3456,Dog Whistle
3461,High Robe of the Adjudicator
3460,Johaan's Special Drink
3465,Exploding Shot
3449,Mystic Shawl
3427,Stylish Black Shirt
3454,Reconnaissance Boots
3455,Deathstalker Shortsword
3429,Guardsman Belt
3450,Faerleia's Shield
3468,Renferrel's Findings
3463,Broken Silver Star
3424,Bouquet of Black Roses
3453,Quilted Bracers
3477,Creeper Ichor
3467,Dull Iron Key
3469,Copper Chain Boots
3462,Talonstrike
3458,Rugged Mail Gloves
3457,Stamped Trousers
3448,Senggin Root
3464,Feathered Arrow
3478,Coarse Grinding Stone
3481,Silvered Bronze Shoulders
3470,Rough Grinding Stone
3452,Ceranium Rod
3472,Runed Copper Gauntlets
3474,Gemmed Copper Gauntlets
3475,Cloak of Flames
3471,Copper Chain Vest
3480,Rough Bronze Shoulders
3482,Silvered Bronze Boots
3476,Gray Bear Tongue
3466,Strong Flux
3473,Runed Copper Pants
3484,Green Iron Boots
3489,Thick War Axe
3492,Mighty Iron Hammer
3483,Silvered Bronze Gauntlets
3488,Copper Battle Axe
3487,Heavy Copper Broadsword
3486,Heavy Grinding Stone
3498,Taretha's Necklace
3509,Daggerspine Scale
3499,Burnished Gold Key
3497,Elixir of Pain
3485,Green Iron Gauntlets
3510,Torn Fin Eye
3495,Elixir of Suffering
3490,Deadly Bronze Poniard
3491,Heavy Bronze Mace
3493,Raptor's End
3502,Mudsnout Blossoms
3516,Lescovar's Head
3511,Cloak of the People's Militia
3521,Cleverly Encrypted Letter
3505,Alterac Signet Ring
3515,Ataeric's Staff
3531,Heavy Wool Bandage
3514,Mor'Ladim's Skull
3551,Muckrake's Head
3520,Tainted Keg
3506,Mudsnout Composite
3496,Mountain Lion Blood
3535,Red Leather C03 Bracers
3545,Black Leather D02 Bracers
3530,Wool Bandage
3550,Targ's Head
3508,Mudsnout Mixture
3554,Crown of Will
3552,Glommus's Head
3518,Decrypted Letter
3555,Robe of Solomon
3559,Night Watch Gauntlets
3556,Dread Mage Hat
3561,Resilient Poncho
3560,Mantle of Honor
3517,Keg of Shindigger Stout
3565,Beerstained Gloves
3570,Bonegrinding Pestle
3576,Tin Bar
3562,Belt of Vindication
3574,Hunting Ammo Sack
3571,Trogg Beater
3558,Fen Keeper Robe
3553,Mug'thol's Head
3575,Iron Bar
3581,Serrated Knife
3577,Gold Bar
3563,Seafarer's Pantaloons
3587,Embroidered Belt
3582,Acidproof Cloak
3564,Shipment of Iron
3591,Padded Belt
3585,Camouflaged Tunic
3593,Russet Belt
3569,Vicar's Robe
3578,Harvester's Pants
3588,Embroidered Bracers
3592,Padded Bracers
3573,Hunting Quiver
3572,Daryl's Shortsword
3567,Dwarven Fishing Pole
3583,Weathered Belt
3594,Russet Bracers
3586,Logsplitter
3590,Heavy Weave Bracers
3566,Raptorbane Armor
3595,Tattered Cloth Belt
3589,Heavy Weave Belt
3597,Thick Cloth Belt
3596,Tattered Cloth Bracers
3601,Syndicate Missive
3605,Quiver of the Night Watch
3599,Thin Cloth Belt
3598,Thick Cloth Bracers
3604,Bandolier of the Night Watch
3607,Woven Bracers
3600,Thin Cloth Bracers
3614,Yowler's Paw
3609,Plans: Copper Chain Vest
3608,Plans: Mighty Iron Hammer
3612,Plans: Green Iron Gauntlets
3602,Knitted Belt
3603,Knitted Bracers
3617,Pendant of Shadow
3613,Valdred's Hands
3618,Gobbler's Head
3615,Kurzen's Head
3611,Plans: Green Iron Boots
3606,Woven Belt
3610,Plans: Gemmed Copper Gauntlets
3616,Mind's Eye
3619,Snellig's Snuffbox
3620,Lillith's Remains
3625,Nek'rosh's Head
3621,Ivar's Head
3632,Fangore's Paw
3623,Thule's Head
3622,Essence of Nightlash
3626,Head of Baron Vardus
3634,Head of Grimson
3638,Sarltooth's Talon
3630,Head of Targorr
3627,Fang of Vagash
3629,Mistmantle Family Ring
3628,Hand of Dextren Ward
3635,Maggot Eye's Paw
3631,Bellygrub's Tusk
3639,Ear of Balgaras
3640,Head of Deepfury
3637,Head of VanCleef
3642,Ancestral Bracers
3647,Bright Bracers
3644,Barbaric Cloth Bracers
3633,Head of Gath'Ilzogg
3636,Scale of Old Murk-Eye
3645,Seer's Cuffs
3651,Veteran Shield
3650,Battle Shield
3652,Hunting Buckler
3656,Lambent Scale Shield
3643,Spellbinder Bracers
3658,Recovered Tome
3659,Worn Leather Book
3665,Curiously Tasty Omelet
3657,Hillsbrad Town Registry
3663,Murloc Fin Soup
3654,Brackwater Shield
3653,Ceremonial Buckler
3662,Crocolisk Steak
3668,Assassin's Contract
3671,Lifeless Skull
3655,Burnished Shield
3672,Head of Nagaz
3676,Slimy Ichor
3661,Handcrafted Staff
3664,Crocolisk Gumbo
3670,Large Slimy Bone
3669,Gelatinous Goo
3673,Broken Arrow
3641,Journeyman's Bracers
3666,Gooey Spider Cake
3667,Tender Crocolisk Meat
3683,Recipe: Gooey Spider Cake
3701,Darthalia's Sealed Commendation
3685,Raptor Egg
3680,Recipe: Murloc Fin Soup
3679,Recipe: Blood Sausage
3682,Recipe: Curiously Tasty Omelet
3691,Bloodstone Wedge
3688,Bloodstone Oval
3707,Nagaz Parchment
3693,Humbert's Sword
3708,Helcular's Rod
3689,Bloodstone Marble
3681,Recipe: Crocolisk Gumbo
3702,Bear Gall Bladder
3649,Tribal Buckler
3674,Decomposed Boot
3690,Bloodstone Shard
3660,Tomes of Alterac
3712,Turtle Meat
3692,Hillsbrad Human Skull
3716,Murloc Head
3684,Perenolde Tiara
3713,Soothing Spices
3717,Sack of Murloc Heads
3711,Belamoore's Research Journal
3678,Recipe: Crocolisk Steak
3710,Rod of Helcular
3706,Ensorcelled Parchment
3723,Familiar Fang
3704,Rusted Iron Key
